time_ns,s11_rho,s11_z_ohm,s22_rho,s22_z_ohm
3.6328125,0.00630736952,50.6347405,0.00631505028,50.6355184
3.64257813,0.00634914432,50.6389714,0.00634049651,50.6380955
3.65234375,0.00639687238,50.6438056,0.00638665575,50.6427707
3.66210938,0.00644210115,50.6483871,0.00644530897,50.648712
3.671875,0.00647734331,50.6519573,0.00650371985,50.6546295
3.68164063,0.00649880525,50.6541316,0.00654931079,50.6592487
3.69140625,0.00650775221,50.655038,0.00657425877,50.6617766
3.70117188,0.00651001861,50.6552677,0.0065783314,50.6621892
3.7109375,0.00651385221,50.6556561,0.00656893522,50.6612371
3.72070313,0.00652688805,50.6569768,0.00655837132,50.6601668
3.73046875,0.00655336188,50.6596592,0.00655931473,50.6602623
3.74023438,0.00659257944,50.663633,0.0065801782,50.6623764
3.75,0.00663919438,50.6683568,0.00662205551,50.6666199
3.75976563,0.00668518383,50.6730176,0.00667835437,50.6723255
3.76953125,0.00672279147,50.6768293,0.00673724064,50.6782939
3.77929688,0.00674735826,50.6793194,0.00678598748,50.6832352
3.7890625,0.00675900741,50.6805002,0.00681563087,50.6862402
3.79882813,0.00676257405,50.6808618,0.00682422828,50.6871118
3.80859375,0.00676581412,50.6811902,0.00681753573,50.6864334
3.81835938,0.00677655526,50.682279,0.00680686732,50.6853518
3.828125,0.00679983592,50.684639,0.00680493266,50.6851557
3.83789063,0.00683607745,50.6883131,0.00682118286,50.6868031
3.84765625,0.006880952,50.6928628,0.00685836866,50.6905731
3.85742188,0.00692698588,50.6975304,0.00691156358,50.6959666
3.8671875,0.00696630422,50.7015174,0.00696999811,50.701892
3.87695313,0.00699350868,50.7042762,0.00702102185,50.7070665
3.88671875,0.00700763631,50.705709,0.00705473581,50.7104859
3.89648438,0.0070124885,50.7062011,0.00706759821,50.7117905
3.90625,0.0070152179,50.7064779,0.00706369023,50.7113941
3.91601563,0.00702369774,50.7073379,0.00705318924,50.710329
3.92578125,0.00704364079,50.7093606,0.0070486198,50.7098656
3.93554688,0.00707652141,50.7126955,0.00706026298,50.7110465
3.9453125,0.00711905611,50.71701,0.00709240585,50.7143067
3.95507813,0.0071644249,50.7216124,0.00714179883,50.7193171
3.96484375,0.00720477879,50.7257064,0.00719887518,50.7251075
3.97460938,0.00723411147,50.7286825,0.00725127513,50.730424
3.984375,0.00725044399,50.7303397,0.00728837594,50.7341886
3.99414063,0.00725652783,50.730957,0.00730516755,50.7358926
4.00390625,0.00725881619,50.7311892,0.00730405951,50.7357801
4.01367188,0.00726508767,50.7318255,0.00729396728,50.734756
4.0234375,0.00728159684,50.7335007,0.00728702361,50.7340514
4.03320313,0.00731079483,50.7364636,0.00729412745,50.7347723
4.04296875,0.00735045045,50.740488,0.00732096275,50.7374955
4.05273438,0.00739448611,50.7449572,0.00736594089,50.7420601
4.0625,0.00743521544,50.7490912,0.007420811,50.7476291
4.07226563,0.00746615851,50.7522321,0.00747370388,50.7529981
4.08203125,0.00748440329,50.7540842,0.00751348634,50.7570366
4.09179688,0.00749165262,50.7548201,0.00753382842,50.7591018
4.1015625,0.00749358007,50.7550158,0.00753549739,50.7592712
4.11132813,0.00749773782,50.7554379,0.00752604708,50.7583118
